site,date,depth_m,diver,time,lesion_count
Boobytrap,5/11/22,2,Pieter,1:37,0
Boobytrap,5/11/22,2,Pieter,1:47,2
Boobytrap,5/11/22,2,Pieter,2:00,1
Boobytrap,5/11/22,2,Pieter,2:13,0
Boobytrap,5/11/22,2,Pieter,3:06,0
Boobytrap,5/11/22,2,Pieter,3:28,0
Boobytrap,5/11/22,2,Pieter,1:09,5
Boobytrap,5/11/22,2,Pieter,1:10,0
Boobytrap,5/11/22,2,Pieter,0:56,2
Boobytrap,5/11/22,2,Pieter,1:50,3
Boobytrap,5/11/22,2,Pieter,3:25,0
Boobytrap,5/11/22,2,Pieter,1:03,1
Boobytrap,5/11/22,2,Pieter,3:06,0
Boobytrap,5/11/22,2,Pieter,2:13,1
Boobytrap,5/11/22,2,Pieter,4:00,2
Boobytrap,5/11/22,2,Pieter,3:20,2
Boobytrap,5/11/22,2,Pieter,1:03,0
Boobytrap,5/11/22,5,Cheyenna,3:56,2
Boobytrap,5/11/22,5,Cheyenna,2:31,1
Boobytrap,5/11/22,5,Cheyenna,1:43,1
Boobytrap,5/11/22,5,Cheyenna,2:03,2
Boobytrap,5/11/22,5,Cheyenna,2:30,1
Boobytrap,5/11/22,5,Cheyenna,1:19,4
Boobytrap,5/11/22,5,Cheyenna,4:30,2
Boobytrap,5/11/22,5,Cheyenna,5:08,0
Boobytrap,5/11/22,5,Cheyenna,3:56,2
Boobytrap,5/11/22,5,Cheyenna,6:12,0
Boobytrap,5/11/22,5,Cheyenna,3:32,3
Boobytrap,5/11/22,5,Cheyenna,5:38,3
Boobytrap,5/11/22,5,Cheyenna,6:00,2
Boobytrap,5/11/22,5,Cheyenna,5:38,0
Boobytrap,5/11/22,5,Cheyenna,6:08,4
Boobytrap,5/11/22,5,Pieter,4:46,1
Boobytrap,5/11/22,5,Pieter,4:36,2
Boobytrap,5/11/22,5,Pieter,4:14,2
Boobytrap,5/11/22,5,Pieter,4:48,3
Boobytrap,5/11/22,5,Pieter,0:37,0
Boobytrap,5/11/22,5,Pieter,2:20,1
Boobytrap,5/11/22,5,Pieter,0:20,6
Boobytrap,5/11/22,5,Pieter,5:20,7
Boobytrap,5/11/22,5,Pieter,5:15,0
Boobytrap,5/11/22,5,Pieter,3:17,6
Boobytrap,5/11/22,5,Pieter,0:51,2
Boobytrap,5/11/22,5,Pieter,5:15,0
Boobytrap,5/11/22,5,Pieter,3:41,1
Boobytrap,5/11/22,5,Pieter,5:15,16
Boobytrap,5/11/22,5,Pieter,3:51,0
Boobytrap,5/11/22,5,Pieter,3:23,12
Boobytrap,5/11/22,5,Pieter,3:48,8
Boobytrap,5/11/22,5,Pieter,3:28,1
Boobytrap,5/11/22,5,Pieter,0:14,3
Boobytrap,5/11/22,5,Pieter,1:24,0
Boobytrap,5/11/22,5,Pieter,0:31,1
Boobytrap,5/11/22,5,Pieter,1:47,7
Boobytrap,5/11/22,5,Pieter,2:18,2
Boobytrap,5/11/22,5,Pieter,5:33,0
Boobytrap,5/11/22,5,Pieter,0:58,0
Boobytrap,5/11/22,5,Pieter,2:44,0
Boobytrap,5/11/22,5,Pieter,4:51,0
Boobytrap,5/11/22,5,Pieter,3:51,14
Boobytrap,5/11/22,5,Pieter,0:22,0
Boobytrap,5/11/22,5,Pieter,0:51,4
Boobytrap,5/11/22,5,Pieter,3:26,1
Boobytrap,5/11/22,5,Pieter,0:58,1
Boobytrap,5/11/22,5,Pieter,3:48,3
Bullenbaai,6/10/22,2,Cheyenna,1:24,2
Bullenbaai,6/10/22,2,Cheyenna,1:24,2
Bullenbaai,6/10/22,2,Cheyenna,4:53,0
Bullenbaai,6/10/22,2,Cheyenna,4:40,0
Bullenbaai,6/10/22,2,Cheyenna,2:19,0
Bullenbaai,6/10/22,2,Cheyenna,2:21,0
Bullenbaai,6/10/22,2,Cheyenna,1:24,5
Bullenbaai,6/10/22,2,Cheyenna,2:05,20
Bullenbaai,6/10/22,2,Cheyenna,2:49,5
Bullenbaai,6/10/22,2,Cheyenna,4:00,7
Bullenbaai,6/10/22,2,Cheyenna,2:23,12
Bullenbaai,6/10/22,2,Cheyenna,2:29,1
Bullenbaai,6/10/22,2,Cheyenna,4:57,13
Bullenbaai,6/10/22,2,Cheyenna,4:48,10
Bullenbaai,6/10/22,2,Cheyenna,4:30,16
Bullenbaai,6/10/22,2,Cheyenna,4:53,5
Bullenbaai,6/10/22,2,Cheyenna,5:30,2
Bullenbaai,6/10/22,2,Cheyenna,5:03,0
Bullenbaai,6/10/22,2,Cheyenna,5:27,8
Bullenbaai,6/10/22,2,Cheyenna,5:28,4
Bullenbaai,6/10/22,2,Cheyenna,6:37,1
Bullenbaai,6/10/22,2,Cheyenna,5:31,0
Bullenbaai,6/10/22,2,Cheyenna,6:20,15
Bullenbaai,6/10/22,2,Cheyenna,4:21,1
Bullenbaai,6/10/22,2,Cheyenna,6:28,7
Bullenbaai,6/10/22,2,Pieter,2:07,8
Bullenbaai,6/10/22,2,Pieter,2:49,12
Bullenbaai,6/10/22,2,Pieter,0:31,6
Bullenbaai,6/10/22,2,Pieter,2:39,0
Bullenbaai,6/10/22,2,Pieter,3:48,1
Bullenbaai,6/10/22,2,Pieter,0:11,2
Bullenbaai,6/10/22,2,Pieter,2:24,1
Bullenbaai,6/10/22,2,Pieter,2:17,4
Bullenbaai,6/10/22,2,Pieter,4:38,4
Bullenbaai,6/10/22,2,Pieter,2:20,3
Bullenbaai,6/10/22,2,Pieter,6:40,2
Bullenbaai,6/10/22,2,Pieter,3:15,8
Bullenbaai,6/10/22,2,Pieter,3:25,1
Bullenbaai,6/10/22,2,Pieter,3:37,1
Bullenbaai,6/10/22,2,Pieter,2:03,3
Bullenbaai,6/10/22,2,Pieter,5:40,0
Bullenbaai,6/10/22,2,Pieter,4:24,24
Bullenbaai,6/10/22,2,Pieter,1:45,1
Bullenbaai,6/10/22,2,Pieter,5:33,10
Bullenbaai,6/10/22,2,Pieter,4:21,1
Bullenbaai,6/10/22,2,Pieter,1:35,4
Bullenbaai,6/10/22,2,Pieter,5:52,0
Bullenbaai,6/10/22,2,Pieter,6:10,0
Bullenbaai,6/10/22,2,Pieter,3:54,9
Bullenbaai,6/10/22,2,Pieter,4:10,4
Bullenbaai,6/10/22,2,Remon,1:22,0
Bullenbaai,6/10/22,2,Remon,4:59,1
Bullenbaai,6/10/22,2,Remon,2:53,0
Bullenbaai,6/10/22,2,Remon,1:29,4
Bullenbaai,6/10/22,2,Remon,5:38,0
Bullenbaai,6/10/22,2,Remon,3:07,2
Bullenbaai,6/10/22,2,Remon,0:57,4
Bullenbaai,6/10/22,2,Remon,6:01,5
Bullenbaai,6/10/22,2,Remon,1:29,0
Bullenbaai,6/10/22,2,Remon,5:14,6
Bullenbaai,6/10/22,2,Remon,1:22,0
Bullenbaai,6/10/22,5,Cheyenna,8:20,2
Bullenbaai,6/10/22,5,Cheyenna,6:57,0
Bullenbaai,6/10/22,5,Cheyenna,9:00,0
Bullenbaai,6/10/22,5,Cheyenna,7:32,4
Bullenbaai,6/10/22,5,Cheyenna,9:08,4
Bullenbaai,6/10/22,5,Cheyenna,1:44,1
Bullenbaai,6/10/22,5,Cheyenna,3:38,2
Bullenbaai,6/10/22,5,Cheyenna,9:04,5
Bullenbaai,6/10/22,5,Cheyenna,9:07,1
Bullenbaai,6/10/22,5,Cheyenna,3:07,8
Bullenbaai,6/10/22,5,Cheyenna,8:15,2
Bullenbaai,6/10/22,5,Cheyenna,7:02,1
Bullenbaai,6/10/22,5,Cheyenna,2:08,2
Bullenbaai,6/10/22,5,Cheyenna,10:28,5
Bullenbaai,6/10/22,5,Cheyenna,6:09,0
Bullenbaai,6/10/22,5,Cheyenna,2:05,0
Bullenbaai,6/10/22,5,Cheyenna,4:53,4
Bullenbaai,6/10/22,5,Cheyenna,7:43,2
Bullenbaai,6/10/22,5,Cheyenna,10:01,0
Bullenbaai,6/10/22,5,Cheyenna,7:41,1
Bullenbaai,6/10/22,5,Cheyenna,6:09,1
Bullenbaai,6/10/22,5,Cheyenna,3:01,1
Bullenbaai,6/10/22,5,Cheyenna,10:04,0
Bullenbaai,6/10/22,5,Cheyenna,9:51,3
Bullenbaai,6/10/22,5,Pieter,0:58,14
Bullenbaai,6/10/22,5,Pieter,2:46,17
Bullenbaai,6/10/22,5,Pieter,7:48,1
Bullenbaai,6/10/22,5,Pieter,6:36,1
Bullenbaai,6/10/22,5,Pieter,5:52,6
Bullenbaai,6/10/22,5,Pieter,2:19,1
Bullenbaai,6/10/22,5,Pieter,1:01,6
Bullenbaai,6/10/22,5,Pieter,4:43,7
Bullenbaai,6/10/22,5,Pieter,3:52,0
Bullenbaai,6/10/22,5,Pieter,5:28,2
Bullenbaai,6/10/22,5,Pieter,7:14,15
Bullenbaai,6/10/22,5,Pieter,4:28,18
Bullenbaai,6/10/22,5,Pieter,6:54,13
Bullenbaai,6/10/22,5,Pieter,1:38,2
Bullenbaai,6/10/22,5,Pieter,2:46,9
Bullenbaai,6/10/22,5,Pieter,6:56,4
Bullenbaai,6/10/22,5,Pieter,0:32,0
Bullenbaai,6/10/22,5,Remon,4:37,0
Bullenbaai,6/10/22,5,Remon,0:56,7
Bullenbaai,6/10/22,5,Remon,7:53,0
Bullenbaai,6/10/22,5,Remon,7:56,0
Bullenbaai,6/10/22,5,Remon,4:49,9
Bullenbaai,6/10/22,5,Remon,5:00,10
Bullenbaai,6/10/22,5,Remon,5:29,1
Bullenbaai,6/10/22,5,Remon,4:08,0
Bullenbaai,6/10/22,5,Remon,7:19,1
Bullenbaai,6/10/22,5,Remon,7:23,1
Bullenbaai,6/10/22,5,Remon,7:31,3
Bullenbaai,6/10/22,5,Remon,3:48,0
Bullenbaai,6/10/22,5,Remon,3:58,2
Bullenbaai,6/10/22,5,Remon,1:00,11
Bullenbaai,6/10/22,5,Remon,1:39,0
Bullenbaai,6/10/22,5,Remon,3:18,1
Bullenbaai,6/10/22,5,Remon,4:06,4
Bullenbaai,6/10/22,5,Remon,4:07,1
Bullenbaai,6/10/22,5,Remon,6:17,0
Bullenbaai,6/10/22,5,Remon,6:04,5
Piscadera Bay,12/28/22,2,Jackson,0:55,2
Piscadera Bay,12/28/22,2,Jackson,1:25,13
Piscadera Bay,12/28/22,2,Jackson,1:40,1
Piscadera Bay,12/28/22,2,Jackson,2:27,2
Piscadera Bay,12/28/22,2,Jackson,3:29,2
Piscadera Bay,12/28/22,2,Jackson,3:35,0
Piscadera Bay,12/28/22,2,Jackson,3:36,1
Piscadera Bay,12/28/22,2,Jackson,4:20,2
Piscadera Bay,12/28/22,2,Jackson,4:59,2
Piscadera Bay,12/28/22,2,Jackson,4:59,0
Piscadera Bay,12/28/22,2,Kayla,3:13,1
Piscadera Bay,12/28/22,2,Kayla,3:13,2
Piscadera Bay,12/28/22,2,Kayla,3:13,2
Piscadera Bay,12/28/22,2,Kayla,3:31,2
Piscadera Bay,12/28/22,2,Kayla,3:31,3
Piscadera Bay,12/28/22,2,Kayla,4:18,1
Piscadera Bay,12/28/22,2,Kayla,4:19,21
Piscadera Bay,12/28/22,2,Kayla,4:41,0
Piscadera Bay,3/9/22,2,Phaedra,0:45,6
Piscadera Bay,3/9/22,2,Phaedra,0:56,3
Piscadera Bay,3/9/22,2,Phaedra,1:28,12
Piscadera Bay,3/9/22,2,Phaedra,0:10,2
Piscadera Bay,3/9/22,2,Phaedra,1:50,1
Piscadera Bay,3/9/22,2,Phaedra,0:30,4
Piscadera Bay,3/9/22,2,Phaedra,0:21,18
Piscadera Bay,3/9/22,2,Phaedra,3:05,3
Piscadera Bay,3/9/22,2,Phaedra,0:44,0
Piscadera Bay,3/9/22,2,Phaedra,0:40,1
Piscadera Bay,3/9/22,2,Phaedra,2:57,0
Piscadera Bay,3/9/22,2,Phaedra,0:18,13
Piscadera Bay,3/9/22,2,Phaedra,1:26,2
Piscadera Bay,3/9/22,2,Phaedra,1:38,1
Piscadera Bay,3/9/22,2,Phaedra,0:55,1
Piscadera Bay,3/9/22,2,Phaedra,1:36,3
Piscadera Bay,3/9/22,2,Phaedra,1:24,0
Piscadera Bay,3/9/22,2,Phaedra,2:16,0
Piscadera Bay,3/9/22,2,Phaedra,1:32,3
Piscadera Bay,3/9/22,2,Phaedra,1:56,0
Piscadera Bay,3/9/22,2,Phaedra,2:01,13
Piscadera Bay,3/9/22,2,Phaedra,0:05,12
Piscadera Bay,3/9/22,2,Phaedra,2:57,0
Piscadera Bay,3/9/22,2,Phaedra,0:44,0
Piscadera Bay,3/9/22,2,Phaedra,1:42,23
Piscadera Bay,3/9/22,2,Phaedra,1:31,2
Piscadera Bay,3/9/22,2,Phaedra,0:35,0
Piscadera Bay,3/9/22,2,Phaedra,0:52,14
Piscadera Bay,3/9/22,2,Phaedra,1:41,1
Piscadera Bay,3/9/22,2,Phaedra,1:10,2
Piscadera Bay,3/9/22,2,Phaedra,1:04,1
Piscadera Bay,3/9/22,2,Phaedra,2:16,4
Piscadera Bay,3/9/22,2,Phaedra,1:55,0
Piscadera Bay,3/9/22,2,Phaedra,2:51,2
Piscadera Bay,3/9/22,2,Phaedra,2:24,2
Piscadera Bay,3/9/22,2,Phaedra,0:09,1
Piscadera Bay,3/9/22,2,Phaedra,0:24,5
Piscadera Bay,3/9/22,2,Phaedra,0:42,0
Piscadera Bay,3/9/22,2,Phaedra,1:16,4
Piscadera Bay,3/9/22,2,Phaedra,1:10,2
Piscadera Bay,3/9/22,2,Phaedra,0:33,11
Piscadera Bay,3/9/22,2,Phaedra,2:21,6
Piscadera Bay,3/9/22,2,Phaedra,2:24,9
Piscadera Bay,3/9/22,2,Phaedra,1:47,5
Piscadera Bay,3/9/22,2,Phaedra,1:20,4
Piscadera Bay,3/9/22,2,Phaedra,0:22,0
Piscadera Bay,3/9/22,2,Phaedra,0:23,4
Piscadera Bay,3/9/22,2,Phaedra,2:35,4
Piscadera Bay,3/9/22,2,Phaedra,2:24,9
Piscadera Bay,3/9/22,2,Phaedra,1:31,1
Piscadera Bay,3/9/22,2,Phaedra,1:26,7
Piscadera Bay,3/9/22,2,Phaedra,2:10,4
Piscadera Bay,3/9/22,2,Phaedra,0:19,9
Piscadera Bay,3/9/22,2,Phaedra,2:44,7
Piscadera Bay,3/9/22,2,Phaedra,1:43,12
Piscadera Bay,3/9/22,2,Phaedra,1:17,2
Piscadera Bay,12/28/22,2,Pieter,0:33,1
Piscadera Bay,12/28/22,2,Pieter,0:36,3
Piscadera Bay,12/28/22,2,Pieter,0:36,0
Piscadera Bay,12/28/22,2,Pieter,0:49,2
Piscadera Bay,12/28/22,2,Pieter,1:01,4
Piscadera Bay,12/28/22,2,Pieter,1:09,3
Piscadera Bay,12/28/22,2,Pieter,0:39,1
Piscadera Bay,12/28/22,2,Pieter,0:25,15
Piscadera Bay,12/28/22,2,Pieter,0:30,4
Piscadera Bay,12/28/22,2,Pieter,0:30,1
Piscadera Bay,12/28/22,2,Pieter,0:32,0
Piscadera Bay,12/28/22,2,Pieter,0:32,20
Piscadera Bay,12/28/22,2,Pieter,0:45,0
Piscadera Bay,12/28/22,2,Pieter,0:59,1
Piscadera Bay,12/28/22,2,Pieter,1:12,0
Piscadera Bay,12/28/22,2,Pieter,3:10,3
Piscadera Bay,12/28/22,2,Pieter,3:10,3
Piscadera Bay,12/28/22,2,Pieter,3:28,1
Piscadera Bay,12/28/22,2,Pieter,3:38,6
Piscadera Bay,12/28/22,2,Pieter,3:45,1
Piscadera Bay,12/28/22,2,Pieter,3:39,4
Piscadera Bay,12/28/22,2,Pieter,3:43,8
Piscadera Bay,12/28/22,2,Pieter,3:55,0
Piscadera Bay,12/28/22,2,Pieter,4:00,0
Piscadera Bay,12/28/22,2,Pieter,4:33,3
Piscadera Bay,12/28/22,2,Pieter,4:47,3
Piscadera Bay,12/28/22,2,Pieter,5:12,0
Piscadera Bay,12/28/22,2,Pieter,5:23,0
Piscadera Bay,12/28/22,2,Pieter,1:20,0
Piscadera Bay,12/28/22,2,Pieter,2:21,3
Piscadera Bay,12/28/22,2,Pieter,2:23,1
Piscadera Bay,12/28/22,2,Pieter,3:30,3
Piscadera Bay,12/28/22,2,Pieter,3:33,12
Piscadera Bay,12/28/22,2,Pieter,0:12,0
Piscadera Bay,12/28/22,2,Pieter,0:24,0
Piscadera Bay,12/28/22,2,Pieter,2:51,21
Piscadera Bay,12/28/22,2,Pieter,3:20,3
Piscadera Bay,12/28/22,2,Pieter,3:20,4
Piscadera Bay,12/28/22,2,Pieter,3:29,5
Piscadera Bay,12/28/22,2,Pieter,3:30,4
Piscadera Bay,12/28/22,2,Pieter,3:59,0
Piscadera Bay,12/28/22,2,Pieter,4:03,1
Piscadera Bay,12/28/22,2,Pieter,4:19,4
Piscadera Bay,12/28/22,2,Pieter,4:46,2
Piscadera Bay,12/28/22,2,Pieter,0:15,4
Piscadera Bay,12/28/22,2,Pieter,0:19,5
Piscadera Bay,12/28/22,2,Pieter,0:30,8
Piscadera Bay,12/28/22,2,Pieter,0:46,0
Piscadera Bay,12/28/22,2,Pieter,0:52,1
Piscadera Bay,12/28/22,2,Pieter,1:04,5
Piscadera Bay,12/28/22,2,Pieter,1:08,1
Piscadera Bay,12/28/22,2,Pieter,1:34,2
Piscadera Bay,12/28/22,2,Pieter,1:35,4
Piscadera Bay,12/28/22,2,Pieter,1:45,32
Piscadera Bay,12/28/22,2,Pieter,2:57,11
Piscadera Bay,12/28/22,2,Pieter,3:45,1
Piscadera Bay,12/28/22,2,Pieter,3:51,0
Piscadera Bay,12/28/22,2,Pieter,4:01,0
Piscadera Bay,12/28/22,2,Pieter,4:07,0
Piscadera Bay,12/28/22,2,Pieter,4:20,3
Piscadera Bay,12/28/22,2,Pieter,4:24,1
Piscadera Bay,12/28/22,2,Pieter,4:27,1
Piscadera Bay,12/28/22,2,Pieter,2:41,3
Piscadera Bay,12/28/22,2,Pieter,2:44,1
Piscadera Bay,12/28/22,2,Pieter,1:17,15
Piscadera Bay,12/28/22,2,Pieter,1:49,17
Piscadera Bay,12/28/22,2,Pieter,0:11,1
Piscadera Bay,12/28/22,2,Pieter,0:11,2
Piscadera Bay,12/28/22,2,Pieter,2:36,2
Piscadera Bay,3/2/22,2,Remon,4:23,8
Piscadera Bay,3/2/22,2,Remon,4:59,4
Piscadera Bay,3/2/22,2,Remon,0:59,3
Piscadera Bay,3/2/22,2,Remon,2:23,2
Piscadera Bay,3/2/22,2,Remon,5:16,0
Piscadera Bay,3/2/22,2,Remon,5:21,2
Piscadera Bay,3/2/22,2,Remon,0:42,13
Piscadera Bay,3/2/22,2,Remon,6:38,6
Piscadera Bay,3/2/22,2,Remon,6:03,1
Piscadera Bay,3/2/22,2,Remon,0:22,3
Piscadera Bay,3/2/22,2,Remon,2:12,7
Piscadera Bay,3/2/22,2,Remon,2:24,0
Piscadera Bay,3/2/22,2,Remon,2:42,1
Piscadera Bay,3/2/22,2,Remon,4:28,2
Piscadera Bay,3/2/22,2,Remon,2:21,2
Piscadera Bay,3/2/22,2,Remon,4:46,0
Piscadera Bay,3/2/22,2,Remon,2:34,11
Piscadera Bay,3/2/22,2,Remon,7:53,8
Piscadera Bay,3/2/22,2,Remon,6:21,13
Piscadera Bay,3/2/22,2,Remon,6:38,17
Piscadera Bay,3/2/22,2,Remon,4:16,2
Piscadera Bay,3/2/22,2,Remon,6:45,1
Piscadera Bay,3/2/22,2,Remon,1:47,2
Piscadera Bay,3/2/22,2,Remon,4:38,2
Piscadera Bay,3/2/22,2,Remon,4:43,0
Piscadera Bay,3/2/22,2,Remon,7:31,7
Piscadera Bay,3/2/22,2,Remon,5:05,3
Piscadera Bay,3/2/22,2,Remon,2:39,12
Piscadera Bay,3/2/22,2,Remon,8:03,4
Piscadera Bay,3/2/22,2,Remon,6:51,12
Piscadera Bay,3/2/22,2,Remon,5:32,10
Piscadera Bay,3/2/22,2,Remon,5:40,3
Piscadera Bay,3/2/22,2,Remon,6:53,6
Piscadera Bay,3/2/22,2,Remon,9:16,0
Piscadera Bay,3/2/22,2,Remon,1:54,18
Piscadera Bay,3/2/22,2,Remon,10:55,9
Piscadera Bay,3/2/22,2,Remon,2:13,1
Piscadera Bay,3/2/22,2,Remon,7:20,2
Piscadera Bay,3/2/22,2,Remon,3:08,0
Piscadera Bay,3/2/22,2,Remon,7:34,0
Piscadera Bay,3/2/22,2,Remon,2:54,1
Piscadera Bay,3/2/22,2,Remon,3:06,8
Piscadera Bay,3/2/22,2,Remon,4:02,14
Piscadera Bay,3/2/22,2,Remon,7:07,15
Piscadera Bay,3/2/22,2,Remon,10:34,3
Piscadera Bay,3/2/22,2,Remon,11:09,7
Piscadera Bay,3/2/22,2,Remon,1:33,14
Piscadera Bay,3/2/22,2,Remon,3:37,1
Piscadera Bay,3/2/22,2,Remon,2:00,3
Piscadera Bay,3/2/22,2,Remon,4:44,3
Piscadera Bay,3/2/22,2,Remon,5:40,3
Piscadera Bay,3/2/22,2,Remon,4:28,3
Piscadera Bay,3/3/22,2,Remon,0:00,0
Piscadera Bay,3/3/22,2,Remon,0:01,0
Piscadera Bay,3/3/22,2,Remon,0:02,1
Piscadera Bay,3/3/22,2,Remon,0:02,0
Piscadera Bay,3/3/22,2,Remon,0:04,5
Piscadera Bay,3/3/22,2,Remon,0:15,1
Piscadera Bay,3/3/22,2,Remon,0:21,3
Piscadera Bay,3/3/22,2,Remon,0:56,2
Piscadera Bay,3/3/22,2,Remon,0:46,15
Piscadera Bay,3/3/22,2,Remon,0:56,3
Piscadera Bay,3/3/22,2,Remon,1:12,11
Piscadera Bay,3/3/22,2,Remon,1:19,4
Piscadera Bay,3/3/22,2,Remon,1:38,5
Piscadera Bay,3/3/22,2,Remon,1:55,10
Piscadera Bay,3/3/22,2,Remon,2:07,5
Piscadera Bay,3/3/22,2,Remon,2:11,1
Piscadera Bay,3/3/22,2,Remon,2:27,4
Piscadera Bay,3/3/22,2,Remon,0:05,5
Piscadera Bay,3/3/22,2,Remon,0:16,2
Piscadera Bay,3/3/22,2,Remon,0:29,1
Piscadera Bay,3/3/22,2,Remon,2:07,5
Piscadera Bay,3/3/22,2,Remon,1:20,4
Piscadera Bay,3/3/22,2,Remon,1:36,6
Piscadera Bay,3/3/22,2,Remon,1:49,1
Piscadera Bay,3/3/22,2,Remon,3:27,4
Piscadera Bay,3/3/22,2,Remon,2:58,2
Piscadera Bay,3/3/22,2,Remon,3:16,4
Piscadera Bay,3/3/22,2,Remon,3:24,5
Piscadera Bay,3/3/22,2,Remon,4:24,2
Piscadera Bay,3/3/22,2,Remon,3:27,3
Piscadera Bay,3/3/22,2,Remon,4:06,2
Piscadera Bay,3/3/22,2,Remon,4:18,11
Piscadera Bay,3/3/22,2,Remon,0:31,8
Piscadera Bay,3/3/22,2,Remon,1:00,13
Piscadera Bay,12/28/22,5,Aydan,3:09,0
Piscadera Bay,12/28/22,5,Aydan,4:30,7
Piscadera Bay,12/28/22,5,Aydan,4:27,13
Piscadera Bay,12/28/22,5,Aydan,1:20,2
Piscadera Bay,12/28/22,5,Aydan,1:25,1
Piscadera Bay,12/28/22,5,Aydan,5:10,7
Piscadera Bay,12/28/22,5,Aydan,0:36,6
Piscadera Bay,12/28/22,5,Aydan,2:34,0
Piscadera Bay,12/28/22,5,Aydan,2:10,0
Piscadera Bay,12/28/22,5,Aydan,2:00,33
Piscadera Bay,12/28/22,5,Aydan,2:03,3
Piscadera Bay,12/28/22,5,Aydan,3:09,6
Piscadera Bay,12/28/22,5,Aydan,4:27,5
Piscadera Bay,3/2/22,5,Cheyenna,7:31,2
Piscadera Bay,3/2/22,5,Cheyenna,3:58,3
Piscadera Bay,3/2/22,5,Cheyenna,3:48,0
Piscadera Bay,3/2/22,5,Cheyenna,1:43,7
Piscadera Bay,3/2/22,5,Cheyenna,3:50,0
Piscadera Bay,3/2/22,5,Cheyenna,3:07,2
Piscadera Bay,3/2/22,5,Cheyenna,9:16,0
Piscadera Bay,3/2/22,5,Cheyenna,8:37,1
Piscadera Bay,3/2/22,5,Cheyenna,7:44,4
Piscadera Bay,3/2/22,5,Cheyenna,7:44,4
Piscadera Bay,3/2/22,5,Cheyenna,7:55,2
Piscadera Bay,3/2/22,5,Cheyenna,0:57,5
Piscadera Bay,3/2/22,5,Cheyenna,1:09,1
Piscadera Bay,3/2/22,5,Cheyenna,8:12,2
Piscadera Bay,3/2/22,5,Cheyenna,2:35,9
Piscadera Bay,3/2/22,5,Cheyenna,5:58,4
Piscadera Bay,3/2/22,5,Cheyenna,7:17,1
Piscadera Bay,3/2/22,5,Cheyenna,8:17,6
Piscadera Bay,3/2/22,5,Cheyenna,5:59,1
Piscadera Bay,3/2/22,5,Cheyenna,6:06,0
Piscadera Bay,3/2/22,5,Cheyenna,2:21,11
Piscadera Bay,3/2/22,5,Cheyenna,0:17,3
Piscadera Bay,3/2/22,5,Cheyenna,7:26,6
Piscadera Bay,3/2/22,5,Cheyenna,1:57,4
Piscadera Bay,3/2/22,5,Cheyenna,5:19,4
Piscadera Bay,3/2/22,5,Cheyenna,8:06,11
Piscadera Bay,3/2/22,5,Cheyenna,3:54,2
Piscadera Bay,3/2/22,5,Cheyenna,3:58,2
Piscadera Bay,3/2/22,5,Cheyenna,0:45,6
Piscadera Bay,3/2/22,5,Cheyenna,6:44,6
Piscadera Bay,3/2/22,5,Cheyenna,4:08,3
Piscadera Bay,3/2/22,5,Cheyenna,2:44,0
Piscadera Bay,3/2/22,5,Cheyenna,0:57,4
Piscadera Bay,3/3/22,5,Cheyenna,0:10,7
Piscadera Bay,3/3/22,5,Cheyenna,6:25,3
Piscadera Bay,3/3/22,5,Cheyenna,6:28,7
Piscadera Bay,3/3/22,5,Cheyenna,0:33,4
Piscadera Bay,3/3/22,5,Cheyenna,5:45,2
Piscadera Bay,3/3/22,5,Cheyenna,0:45,0
Piscadera Bay,3/3/22,5,Cheyenna,1:27,4
Piscadera Bay,3/3/22,5,Cheyenna,1:45,3
Piscadera Bay,3/3/22,5,Cheyenna,0:37,3
Piscadera Bay,3/3/22,5,Cheyenna,3:05,3
Piscadera Bay,3/3/22,5,Cheyenna,3:16,3
Piscadera Bay,3/3/22,5,Cheyenna,3:41,4
Piscadera Bay,3/3/22,5,Cheyenna,1:50,0
Piscadera Bay,3/3/22,5,Cheyenna,5:02,1
Piscadera Bay,3/3/22,5,Cheyenna,5:15,2
Piscadera Bay,3/3/22,5,Cheyenna,0:25,2
Piscadera Bay,3/3/22,5,Cheyenna,5:17,11
Piscadera Bay,3/3/22,5,Cheyenna,0:52,4
Piscadera Bay,3/3/22,5,Cheyenna,1:31,0
Piscadera Bay,3/3/22,5,Cheyenna,2:10,2
Piscadera Bay,3/3/22,5,Cheyenna,2:19,5
Piscadera Bay,3/3/22,5,Cheyenna,2:40,6
Piscadera Bay,3/3/22,5,Cheyenna,3:21,3
Piscadera Bay,3/3/22,5,Cheyenna,3:16,0
Piscadera Bay,3/3/22,5,Cheyenna,3:17,3
Piscadera Bay,3/3/22,5,Cheyenna,3:55,3
Piscadera Bay,3/3/22,5,Cheyenna,4:27,0
Piscadera Bay,3/3/22,5,Cheyenna,4:30,2
Piscadera Bay,3/3/22,5,Cheyenna,0:34,4
Piscadera Bay,3/3/22,5,Cheyenna,2:43,0
Piscadera Bay,3/3/22,5,Cheyenna,1:01,12
Piscadera Bay,3/3/22,5,Cheyenna,1:46,1
Piscadera Bay,3/3/22,5,Cheyenna,2:15,5
Piscadera Bay,3/3/22,5,Cheyenna,4:28,4
Piscadera Bay,3/3/22,5,Cheyenna,2:58,0
Piscadera Bay,3/3/22,5,Cheyenna,5:29,3
Piscadera Bay,3/3/22,5,Cheyenna,4:21,0
Piscadera Bay,3/3/22,5,Cheyenna,5:52,11
